Date,Open,High,Low,Close,Volume
6-Dec-02,8897.67,8907.15,8805.04,8863.26,489670400
5-Dec-02,8968.63,9035.42,8907.35,8917.57,492858600
4-Dec-02,9126.63,9126.63,8960.62,9006.73,528189000
3-Dec-02,9244.17,9320.11,9183.58,9205.11,536443000
2-Dec-02,9208.61,9251.82,9112.46,9174.47,477585200
29-Nov-02,9171.76,9294.10,9125.35,9215.56,651403400
28-Nov-02,8968.49,9185.68,8967.64,9176.78,657135600
27-Nov-02,8761.17,8927.04,8761.17,8875.88,472613800
26-Nov-02,8943.57,8983.24,8749.88,8823.99,520090600
25-Nov-02,8818.40,8956.48,8751.62,8944.44,656192800
22-Nov-02,8758.22,8819.60,8715.94,8772.56,682103600
21-Nov-02,8537.97,8683.30,8530.93,8668.06,733791400
20-Nov-02,8383.56,8533.01,8355.41,8459.62,687147600
19-Nov-02,8329.63,8413.59,8246.53,8365.26,650037600
18-Nov-02,8477.66,8479.78,8292.35,8346.01,550172000
15-Nov-02,8402.26,8517.25,8399.68,8503.59,525206200
14-Nov-02,8428.59,8501.36,8303.39,8303.39,517190000
13-Nov-02,8505.93,8505.93,8389.36,8438.52,473855800
12-Nov-02,8402.56,8526.88,8380.46,8464.77,498522400
11-Nov-02,8619.74,8619.74,8430.50,8460.37,459883600
8-Nov-02,8824.46,8824.46,8657.18,8690.77,464859000
7-Nov-02,8911.67,8955.70,8854.44,8920.44,523936200
6-Nov-02,8955.83,9100.68,8914.09,8953.29,523289800
5-Nov-02,8790.66,8995.51,8790.57,8937.56,528042800
1-Nov-02,8651.67,8698.19,8571.43,8685.72,416409200
31-Oct-02,8830.71,8830.71,8576.70,8640.48,483240000
30-Oct-02,8631.41,8842.78,8615.30,8756.59,444388200
29-Oct-02,8715.74,8785.44,8678.25,8708.76,390968400
28-Oct-02,8680.06,8757.51,8557.93,8757.51,366290400
25-Oct-02,8612.57,8758.75,8612.57,8726.29,404263000
24-Oct-02,8724.70,8735.62,8549.48,8614.30,448206200
23-Oct-02,8623.87,8758.67,8499.49,8714.52,515509600
22-Oct-02,8969.51,8969.51,8689.39,8689.39,444839200
21-Oct-02,9108.51,9116.52,8948.33,8978.41,360508800
18-Oct-02,9055.93,9134.80,9055.93,9086.13,475214800
17-Oct-02,8894.13,9038.43,8894.13,8959.88,361571000
16-Oct-02,8934.07,8974.79,8826.42,8884.87,485844600
15-Oct-02,8641.66,8871.44,8641.66,8836.73,466605600
11-Oct-02,8512.57,8611.40,8483.49,8529.61,564830200
10-Oct-02,8468.03,8487.59,8197.22,8439.62,619958000
9-Oct-02,8649.06,8651.66,8498.46,8539.34,538685200
8-Oct-02,8712.22,8798.94,8674.48,8708.90,543959400
7-Oct-02,8920.74,8920.74,8650.36,8688.00,608972800
4-Oct-02,8899.77,9027.55,8860.65,9027.55,621473800
3-Oct-02,9057.98,9087.96,8927.57,8936.43,574866000
2-Oct-02,9252.29,9293.86,9049.33,9049.33,415330400
1-Oct-02,9289.53,9289.53,9143.28,9162.26,442816800
30-Sep-02,9421.25,9470.71,9315.25,9383.29,407879400
27-Sep-02,9415.74,9572.37,9415.74,9530.44,582292200
26-Sep-02,9264.97,9386.96,9264.97,9320.92,415439200
25-Sep-02,9212.63,9349.24,9106.45,9165.41,437237000
24-Sep-02,9396.42,9396.42,9188.29,9321.64,546891800
20-Sep-02,9566.16,9672.82,9448.32,9481.08,478701200
19-Sep-02,9606.78,9884.60,9606.78,9669.62,827962000
18-Sep-02,9431.88,9521.58,9257.86,9472.06,547574400
17-Sep-02,9349.38,9577.42,9349.38,9543.94,486859200
13-Sep-02,9298.90,9305.69,9156.79,9241.93,1118312800
12-Sep-02,9359.13,9440.54,9251.46,9415.23,398403600
11-Sep-02,9384.18,9432.44,9353.18,9400.08,404387600
10-Sep-02,9354.89,9455.85,9274.46,9309.31,455690200
9-Sep-02,9221.50,9353.44,9221.50,9306.26,417316000
6-Sep-02,9108.60,9150.45,8969.26,9129.07,510023400
5-Sep-02,9147.66,9290.40,9075.70,9222.12,517238400
4-Sep-02,9122.70,9159.06,8995.20,9075.09,624809200
3-Sep-02,9449.20,9472.56,9217.04,9217.04,510067400
2-Sep-02,9564.90,9565.08,9487.89,9521.63,326847800
30-Aug-02,9646.78,9677.57,9524.78,9619.30,366890800
29-Aug-02,9681.41,9697.55,9558.68,9620.14,390558800
28-Aug-02,9921.08,9953.40,9745.31,9766.73,387014200
27-Aug-02,10001.44,10067.25,9899.24,9907.30,384928800
26-Aug-02,9811.84,10162.30,9797.04,10067.74,512197600
23-Aug-02,9894.80,9979.88,9863.84,9867.45,544396800
22-Aug-02,9650.54,9851.89,9551.14,9814.02,529763000
21-Aug-02,9540.71,9706.69,9523.86,9642.61,412661600
20-Aug-02,9696.43,9743.10,9585.67,9620.69,415972400
19-Aug-02,9773.38,9773.38,9499.51,9599.10,383241400
16-Aug-02,9859.17,9883.65,9727.88,9788.13,341109400
15-Aug-02,9740.20,9851.68,9740.20,9795.57,404492400
14-Aug-02,9642.03,9681.84,9618.87,9638.41,355714000
13-Aug-02,9671.33,9795.95,9644.14,9688.61,332842800
12-Aug-02,9931.82,9931.82,9747.82,9747.82,346130000
9-Aug-02,9871.77,10043.30,9856.86,9999.79,531142800
8-Aug-02,9844.70,9941.01,9740.43,9799.57,473644200
7-Aug-02,9637.24,9875.33,9636.54,9834.40,539977600
6-Aug-02,9622.52,9623.16,9439.41,9501.02,630054400
5-Aug-02,9637.31,9775.93,9636.92,9704.93,557791200
2-Aug-02,9716.71,9791.94,9633.83,9709.66,539051000
1-Aug-02,9912.59,9912.59,9738.23,9793.51,493524600
31-Jul-02,9964.75,9965.02,9831.59,9877.94,480490400
30-Jul-02,9801.09,10013.99,9791.45,10003.72,544350600
29-Jul-02,9654.13,9852.80,9636.69,9666.67,498883000
26-Jul-02,9868.33,9868.33,9547.85,9591.03,578064000
25-Jul-02,10079.98,10166.68,9911.13,9929.91,514695200
24-Jul-02,10134.88,10142.90,9901.09,9947.72,538825600
23-Jul-02,10102.46,10268.05,10003.81,10215.63,495785200
22-Jul-02,10076.30,10295.71,9982.24,10189.01,447048200
19-Jul-02,10421.53,10421.53,10174.68,10202.36,435193400
18-Jul-02,10366.95,10513.99,10340.31,10498.26,514417200
17-Jul-02,10256.39,10328.01,10113.61,10296.02,528231600
16-Jul-02,10313.21,10503.04,10250.42,10250.42,503632200
15-Jul-02,10548.21,10548.21,10373.29,10375.15,374059000
12-Jul-02,10608.63,10694.41,10570.00,10601.45,530861200
11-Jul-02,10647.59,10647.59,10457.07,10485.74,455178000
10-Jul-02,10865.93,10975.72,10752.66,10752.66,448201800
9-Jul-02,10836.19,10960.25,10770.99,10960.25,480981600
8-Jul-02,10969.21,11050.69,10760.10,10769.20,558547800
5-Jul-02,10701.37,10885.83,10701.37,10826.09,502188000
4-Jul-02,10752.34,10791.22,10625.92,10632.81,493688400
3-Jul-02,10521.64,10862.69,10495.67,10812.30,594448800
2-Jul-02,10516.66,10622.32,10371.26,10622.32,449126600
1-Jul-02,10655.00,10677.10,10541.22,10595.44,438658400
28-Jun-02,10390.53,10621.84,10366.47,10621.84,489978400
27-Jun-02,10182.12,10335.97,10176.18,10261.60,424463800
26-Jun-02,10376.29,10376.29,10060.72,10074.56,513651000
25-Jun-02,10463.97,10580.49,10404.22,10496.67,522084600
24-Jun-02,10255.99,10490.87,10169.07,10471.32,526313200
21-Jun-02,10489.78,10489.78,10327.91,10354.35,457947200
20-Jun-02,10467.22,10629.44,10325.55,10612.98,601852000
19-Jun-02,10757.03,10771.60,10448.70,10476.18,579618400
18-Jun-02,10799.43,10884.26,10747.68,10839.93,481418000
17-Jun-02,10858.05,10888.04,10577.89,10664.11,564320000
14-Jun-02,11121.89,11127.16,10911.07,10920.63,1128034000
13-Jun-02,11366.06,11396.28,11132.59,11144.84,464889200
12-Jun-02,11392.32,11405.29,11261.93,11327.06,427608000
11-Jun-02,11390.41,11514.53,11390.41,11449.44,395610200
10-Jun-02,11470.92,11522.04,11370.21,11370.21,387837600
7-Jun-02,11467.03,11467.03,11365.61,11438.53,0
6-Jun-02,11700.13,11743.89,11540.32,11574.94,0
5-Jun-02,11703.82,11769.40,11654.12,11663.87,0
4-Jun-02,11854.51,11874.30,11624.39,11653.07,0
3-Jun-02,11804.04,11905.16,11796.45,11901.39,0
31-May-02,11780.49,11911.91,11743.99,11763.70,0
30-May-02,11804.46,11812.59,11680.58,11770.03,0
29-May-02,11837.27,11887.73,11796.59,11853.00,0
28-May-02,11941.97,11950.28,11889.56,11936.08,0
27-May-02,11975.33,12081.43,11952.68,11976.35,0
24-May-02,12013.35,12023.42,11842.80,11976.28,0
23-May-02,12001.28,12019.86,11936.87,11979.85,0
22-May-02,11767.57,11963.23,11767.00,11961.98,0
21-May-02,11803.74,11824.73,11765.21,11801.16,0
20-May-02,11887.80,11942.91,11836.22,11856.54,0
17-May-02,11820.33,11926.90,11817.65,11847.32,0
16-May-02,11671.42,11747.35,11579.12,11738.69,0
15-May-02,11486.06,11693.91,11486.06,11642.97,0
14-May-02,11451.60,11507.66,11336.81,11356.19,0
13-May-02,11473.93,11473.93,11309.48,11336.95,0
10-May-02,11534.73,11587.43,11523.84,11531.11,0
9-May-02,11633.80,11727.52,11620.52,11633.30,0
8-May-02,11356.54,11581.41,11356.54,11520.75,0
7-May-02,11500.13,11508.58,11250.86,11316.04,0
2-May-02,11609.69,11609.69,11518.57,11551.01,0
1-May-02,11540.09,11591.49,11528.29,11552.79,0
30-Apr-02,11532.57,11548.78,11440.66,11492.54,0
26-Apr-02,11681.80,11685.08,11464.59,11541.39,0
25-Apr-02,11691.73,11708.01,11583.07,11648.72,0
24-Apr-02,11749.32,11808.25,11663.71,11672.88,0
23-Apr-02,11633.18,11812.99,11576.71,11736.83,0
22-Apr-02,11555.08,11765.05,11555.08,11721.64,0
19-Apr-02,11488.50,11525.88,11386.72,11512.01,0
18-Apr-02,11499.78,11635.98,11485.09,11575.73,0
17-Apr-02,11422.75,11544.83,11403.79,11543.71,0
16-Apr-02,11160.91,11346.66,11141.27,11346.66,0
15-Apr-02,11013.67,11138.70,10941.81,11137.30,0
12-Apr-02,11069.84,11122.77,10896.12,10962.98,0
11-Apr-02,11291.38,11320.67,11147.27,11147.27,0
10-Apr-02,11089.13,11293.17,11052.70,11218.58,0
9-Apr-02,11337.49,11363.20,11113.08,11114.49,0
8-Apr-02,11321.28,11430.03,11265.18,11352.89,0
5-Apr-02,11366.40,11412.99,11301.95,11335.49,0
4-Apr-02,11430.25,11537.13,11336.20,11379.20,0
3-Apr-02,11103.72,11476.94,11042.25,11400.71,0
2-Apr-02,11142.83,11217.24,11049.85,11204.49,0
1-Apr-02,11106.07,11148.50,11007.63,11028.70,0
29-Mar-02,11350.35,11389.60,11024.94,11024.94,0
28-Mar-02,11313.56,11348.22,11240.99,11333.11,0
27-Mar-02,11251.70,11421.01,11190.39,11323.68,0
26-Mar-02,11214.25,11524.23,11165.00,11207.92,0
25-Mar-02,11339.06,11378.78,11166.92,11261.09,0
22-Mar-02,11460.95,11519.68,11326.22,11345.08,0
20-Mar-02,11833.97,11833.97,11503.79,11526.78,0
19-Mar-02,11597.86,11792.82,11597.86,11792.82,0
18-Mar-02,11745.81,11789.46,11477.68,11498.38,0
15-Mar-02,11594.87,11709.44,11537.89,11648.01,0
14-Mar-02,11471.83,11568.82,11347.25,11568.82,0
13-Mar-02,11548.24,11774.18,11415.31,11415.31,0
12-Mar-02,11863.71,11912.29,11607.33,11607.33,0
11-Mar-02,11941.92,12034.04,11772.86,11919.30,0
8-Mar-02,11710.20,12010.25,11634.31,11885.79,0
7-Mar-02,11473.63,11690.36,11472.88,11648.34,0
6-Mar-02,11375.87,11648.38,11358.53,11358.53,0
5-Mar-02,11529.21,11602.75,11348.45,11348.45,0
4-Mar-02,10942.50,11450.22,10941.36,11450.22,0
1-Mar-02,10641.36,10813.45,10540.31,10812.00,0
28-Feb-02,10634.93,10798.67,10587.83,10587.83,0
27-Feb-02,10268.87,10573.09,10268.87,10573.09,0
26-Feb-02,10405.46,10458.87,10183.52,10202.63,0
25-Feb-02,10394.73,10446.28,10289.83,10296.47,0
22-Feb-02,10219.85,10418.64,10165.72,10356.78,0
21-Feb-02,9913.85,10295.42,9895.45,10295.42,0
20-Feb-02,9783.16,9901.24,9773.95,9834.13,0
19-Feb-02,10113.69,10129.34,9847.16,9847.16,0
18-Feb-02,10021.55,10119.21,9980.89,10093.25,0
15-Feb-02,10098.23,10152.00,10025.55,10048.10,0
14-Feb-02,10014.18,10235.38,10014.18,10081.09,0
13-Feb-02,9901.89,10039.25,9865.75,9968.35,0
12-Feb-02,9816.96,9949.73,9816.96,9877.99,0
8-Feb-02,9564.75,9753.75,9538.45,9686.06,0
7-Feb-02,9481.09,9634.79,9458.70,9583.27,0
6-Feb-02,9494.62,9602.52,9420.85,9420.85,0
5-Feb-02,9577.17,9683.93,9473.46,9475.60,0
4-Feb-02,9808.82,9808.82,9623.99,9631.93,0
1-Feb-02,10026.96,10032.25,9735.05,9791.43,0
31-Jan-02,9962.35,10012.15,9896.84,9997.80,0
30-Jan-02,9921.73,9938.33,9843.12,9919.48,0
29-Jan-02,10191.75,10191.75,10026.03,10026.03,0
28-Jan-02,10190.28,10303.74,10156.19,10220.85,0
25-Jan-02,10133.59,10149.87,10017.48,10144.14,0
24-Jan-02,10089.25,10240.39,10012.80,10074.05,0
23-Jan-02,10063.92,10154.82,10040.91,10040.91,0
22-Jan-02,10225.52,10280.30,10050.98,10050.98,0
21-Jan-02,10252.43,10393.56,10169.80,10280.25,0
18-Jan-02,10165.16,10296.79,10151.43,10293.32,0
17-Jan-02,10184.95,10257.45,10074.45,10128.18,0
16-Jan-02,10172.16,10269.03,10096.34,10177.58,0
15-Jan-02,10359.44,10359.44,10208.05,10208.05,0
11-Jan-02,10536.25,10571.50,10441.59,10441.59,0
10-Jan-02,10652.17,10710.48,10494.35,10538.43,0
9-Jan-02,10661.25,10747.60,10638.43,10663.98,0
8-Jan-02,10841.97,10843.26,10662.25,10695.60,0
7-Jan-02,10803.45,10979.92,10803.45,10942.36,0
4-Jan-02,10631.00,10871.49,10617.08,10871.49,0
28-Dec-01,10498.80,10571.75,10427.62,10542.62,0
27-Dec-01,10213.32,10457.61,10176.31,10457.61,0
26-Dec-01,10273.05,10300.63,10170.90,10192.57,0
25-Dec-01,10359.22,10359.22,10178.87,10254.81,0
21-Dec-01,10394.73,10418.59,10253.72,10335.45,0
20-Dec-01,10485.80,10501.98,10346.40,10434.52,0
19-Dec-01,10393.04,10500.44,10347.18,10471.93,0
18-Dec-01,10422.16,10582.07,10330.58,10432.17,0
17-Dec-01,10482.40,10484.38,10302.97,10323.35,0
14-Dec-01,10465.23,10603.71,10379.59,10511.65,0
13-Dec-01,10721.61,10731.81,10433.45,10433.45,0
12-Dec-01,10490.07,10821.13,10490.07,10801.52,0
11-Dec-01,10523.86,10606.92,10467.61,10473.91,0
10-Dec-01,10736.12,10738.39,10571.01,10571.01,0
7-Dec-01,10833.30,10918.19,10762.97,10796.89,0
6-Dec-01,10830.86,11052.51,10813.79,10857.28,0
5-Dec-01,10549.39,10724.64,10523.22,10713.81,0
4-Dec-01,10414.94,10478.47,10326.52,10452.65,0
3-Dec-01,10694.65,10695.04,10370.62,10370.62,0
30-Nov-01,10659.87,10697.90,10550.66,10697.44,0
29-Nov-01,10607.45,10668.73,10512.66,10655.96,0
28-Nov-01,10862.24,10900.31,10624.81,10624.81,0
27-Nov-01,11012.85,11186.75,10948.89,10948.89,0
26-Nov-01,10797.12,11067.92,10797.12,11064.30,0
22-Nov-01,10617.44,10702.34,10529.21,10696.82,0
21-Nov-01,10530.29,10789.18,10490.60,10661.08,0
20-Nov-01,10779.58,10779.58,10555.44,10575.62,0
19-Nov-01,10643.33,10849.19,10618.69,10727.94,0
16-Nov-01,10488.70,10850.48,10454.20,10649.09,0
15-Nov-01,10159.38,10489.89,10142.42,10489.89,0
14-Nov-01,10120.16,10231.16,10076.59,10086.76,0
13-Nov-01,10035.65,10057.74,9955.09,10030.56,0
12-Nov-01,10225.59,10260.70,10081.56,10081.56,0
9-Nov-01,10412.62,10412.62,10213.01,10215.71,0
8-Nov-01,10345.49,10431.79,10269.97,10431.79,0
7-Nov-01,10607.35,10632.49,10284.98,10284.98,0
6-Nov-01,10518.02,10633.72,10494.89,10633.72,0
5-Nov-01,10427.35,10447.54,10345.28,10447.54,0
2-Nov-01,10460.61,10538.45,10322.28,10383.78,0
1-Nov-01,10430.59,10498.39,10318.17,10347.28,0
31-Oct-01,10443.65,10478.51,10366.34,10366.34,0
30-Oct-01,10522.82,10538.79,10416.44,10512.82,0
29-Oct-01,10779.19,10798.08,10612.31,10612.31,0
26-Oct-01,10951.88,11020.50,10774.29,10795.16,0
25-Oct-01,10847.10,11052.01,10838.60,10880.10,0
24-Oct-01,10811.68,10960.91,10771.63,10802.15,0
23-Oct-01,10685.35,10861.56,10649.59,10861.56,0
19-Oct-01,10472.44,10595.97,10437.80,10538.79,0
18-Oct-01,10654.53,10668.69,10474.85,10474.85,0
17-Oct-01,10672.00,10790.03,10563.52,10755.45,0
16-Oct-01,10433.90,10694.06,10412.25,10637.82,0
15-Oct-01,10545.25,10545.25,10447.99,10452.54,0
12-Oct-01,10474.35,10632.35,10421.57,10632.35,0
11-Oct-01,10074.51,10347.01,10052.08,10347.01,0
10-Oct-01,9995.43,10030.22,9934.00,9964.88,0
9-Oct-01,10143.39,10143.39,10011.77,10011.77,0
5-Oct-01,10165.45,10261.86,10039.51,10205.87,0
4-Oct-01,10038.61,10215.89,10038.61,10205.48,0
3-Oct-01,10194.73,10221.82,9924.23,9924.23,0
2-Oct-01,9937.81,10136.56,9871.94,10136.56,0
1-Oct-01,9766.75,9972.28,9604.09,9972.28,0
28-Sep-01,9783.80,9933.69,9737.42,9774.68,0
27-Sep-01,9601.07,9727.30,9585.81,9696.53,0
26-Sep-01,9687.51,9697.12,9551.73,9641.70,0
25-Sep-01,9637.60,9867.86,9593.07,9693.97,0
21-Sep-01,9658.19,9658.19,9382.95,9554.99,0
20-Sep-01,9837.17,9842.16,9688.12,9785.16,0
19-Sep-01,9682.52,10061.10,9681.79,9939.60,0
18-Sep-01,9623.98,9945.80,9623.98,9679.88,0
17-Sep-01,9881.06,9881.06,9447.76,9504.41,0
14-Sep-01,9625.26,10009.45,9580.34,10008.89,0
13-Sep-01,9663.93,9682.63,9476.87,9613.09,0
12-Sep-01,10140.42,10140.42,9600.84,9610.10,0
11-Sep-01,10244.55,10344.58,10207.03,10292.95,0
10-Sep-01,10395.10,10457.09,10195.69,10195.69,0
7-Sep-01,10541.86,10566.65,10405.80,10516.79,0
6-Sep-01,10575.26,10812.89,10509.68,10650.33,0
5-Sep-01,10679.53,10679.53,10452.98,10598.79,0
4-Sep-01,10413.71,10772.59,10325.83,10772.59,0
3-Sep-01,10729.60,10758.90,10409.68,10409.68,0
31-Aug-01,10811.37,10860.70,10684.16,10713.51,0
30-Aug-01,10918.54,10969.06,10807.75,10938.45,0
29-Aug-01,11087.15,11142.31,10973.27,10979.76,0
28-Aug-01,11255.68,11267.95,11049.86,11189.40,0
27-Aug-01,11273.96,11366.18,11273.96,11275.01,0
24-Aug-01,11190.54,11230.14,11075.42,11166.31,0
23-Aug-01,11414.99,11414.99,11104.18,11126.92,0
22-Aug-01,11220.25,11504.06,11202.67,11396.43,0
21-Aug-01,11317.13,11370.61,11159.27,11280.38,0
20-Aug-01,11347.24,11358.09,11239.45,11257.94,0
17-Aug-01,11537.69,11581.25,11412.36,11445.54,0
16-Aug-01,11645.30,11645.30,11450.77,11515.02,0
15-Aug-01,11812.00,11823.92,11648.86,11755.40,0
14-Aug-01,11587.04,11936.75,11587.04,11917.95,0
13-Aug-01,11697.12,11697.12,11417.70,11477.56,0
10-Aug-01,11683.22,11870.91,11683.22,11735.06,0
9-Aug-01,12036.99,12043.05,11754.56,11754.56,0
8-Aug-01,12265.24,12293.39,12129.37,12163.67,0
7-Aug-01,12154.72,12388.61,12079.55,12319.46,0
6-Aug-01,12170.11,12327.23,12095.11,12243.90,0
3-Aug-01,12336.51,12365.88,12241.27,12241.97,0
2-Aug-01,12072.11,12407.37,12060.50,12399.20,0
1-Aug-01,11920.64,11972.25,11817.76,11959.33,0
31-Jul-01,11656.65,11877.84,11656.65,11860.77,0
30-Jul-01,11846.00,11868.14,11539.16,11579.27,0
27-Jul-01,11862.41,11948.20,11706.47,11798.08,0
26-Jul-01,11914.34,11962.73,11822.77,11858.56,0
25-Jul-01,11823.10,12054.30,11760.97,11891.61,0
24-Jul-01,11608.86,11883.25,11562.38,11883.25,0
23-Jul-01,11902.23,11902.23,11531.68,11609.63,0
19-Jul-01,11898.11,11980.25,11863.12,11908.39,0
18-Jul-01,12121.41,12135.31,11847.73,11892.58,0
17-Jul-01,12215.47,12224.71,12102.94,12128.57,0
16-Jul-01,12408.39,12408.39,12263.45,12343.37,0
13-Jul-01,12417.56,12444.56,12294.04,12355.15,0
12-Jul-01,12133.05,12407.95,12133.05,12407.95,0
11-Jul-01,12178.25,12178.25,12005.11,12005.11,0
10-Jul-01,12247.94,12382.29,12143.94,12300.41,0
9-Jul-01,12191.31,12239.68,12029.20,12239.68,0
6-Jul-01,12499.30,12499.30,12289.61,12306.08,0
5-Jul-01,12563.44,12676.83,12515.51,12607.30,0
4-Jul-01,12801.46,12801.46,12584.99,12629.02,0
3-Jul-01,12855.50,12922.15,12747.05,12817.41,0
2-Jul-01,12929.66,12929.66,12629.51,12751.18,0
29-Jun-01,12843.95,12985.21,12819.46,12969.05,0
28-Jun-01,12853.65,12876.56,12567.26,12679.88,0
27-Jun-01,12936.52,12987.85,12828.98,12828.98,0
26-Jun-01,12856.15,13026.80,12837.80,12978.82,0
25-Jun-01,13052.96,13073.49,12823.45,12896.47,0
22-Jun-01,13041.89,13079.11,12940.58,13044.61,0
21-Jun-01,12776.76,13005.46,12727.55,12962.43,0
20-Jun-01,12575.35,12762.09,12512.13,12674.64,0
19-Jun-01,12734.13,12912.92,12511.66,12574.26,0
18-Jun-01,12766.38,12787.23,12656.58,12697.79,0
15-Jun-01,12722.38,12797.87,12578.78,12790.38,0
14-Jun-01,12826.18,12935.07,12804.03,12846.66,0
13-Jun-01,12883.51,12970.12,12803.42,12823.45,0
12-Jun-01,13111.64,13164.19,12840.10,12840.10,0
11-Jun-01,13413.10,13447.39,13224.99,13226.48,0
8-Jun-01,13324.25,13510.70,13320.37,13430.22,0
7-Jun-01,13122.58,13300.50,13050.17,13277.51,0
6-Jun-01,13289.59,13313.14,13127.62,13174.84,0
5-Jun-01,13232.52,13256.40,12984.07,13182.00,0
4-Jun-01,13294.21,13312.35,13213.65,13312.35,0
1-Jun-01,13365.08,13394.40,13244.90,13261.84,0
31-May-01,13394.75,13419.94,13216.57,13262.14,0
30-May-01,13680.77,13680.77,13468.73,13493.35,0
29-May-01,13697.61,13836.40,13697.61,13773.89,0
28-May-01,13732.10,13820.42,13701.83,13737.77,0
25-May-01,13869.53,13958.35,13758.66,13765.92,0
24-May-01,13914.32,13941.44,13801.46,13895.79,0
23-May-01,14012.19,14205.09,13990.32,14067.70,0
22-May-01,14271.70,14345.42,14091.19,14091.19,0
21-May-01,13938.78,14214.21,13938.78,14176.83,0
18-May-01,13931.62,14067.73,13877.77,13877.77,0
17-May-01,13845.49,13975.12,13725.25,13910.67,0
16-May-01,14050.63,14050.63,13694.27,13694.27,0
15-May-01,13829.30,14103.06,13806.05,14054.03,0
14-May-01,14041.79,14041.79,13828.70,13873.02,0
11-May-01,14055.09,14178.32,14043.92,14043.92,0
10-May-01,14035.50,14197.09,14015.70,14017.79,0
9-May-01,14235.30,14235.30,13957.81,14084.85,0
8-May-01,14420.17,14420.17,14227.37,14289.05,0
7-May-01,14384.14,14556.11,14184.85,14529.41,0
2-May-01,14441.39,14444.84,14296.54,14421.64,0
1-May-01,14096.32,14425.46,14096.32,14425.46,0
27-Apr-01,14036.26,14065.48,13795.05,13934.32,0
26-Apr-01,13968.93,14084.55,13957.63,13973.03,0
25-Apr-01,13799.29,13920.67,13769.58,13827.50,0
24-Apr-01,13628.10,13762.95,13403.27,13743.18,0
23-Apr-01,13837.19,14051.97,13639.11,13715.60,0
