Date,Open,High,Low,Close,Volume
3-Jan-03,1382.36,1389.44,1374.61,1387.08,11495900
2-Jan-03,1346.93,1384.91,1336.98,1384.85,12875400
31-Dec-02,1336.83,1345.11,1327.19,1335.51,11667700
30-Dec-02,1349.43,1353.38,1329.64,1339.54,10765800
27-Dec-02,1363.64,1369.21,1346.65,1348.31,8049600
26-Dec-02,1375.14,1392.58,1363.61,1367.89,8123100
24-Dec-02,1375.96,1382.93,1372.38,1372.47,5238800
23-Dec-02,1359.92,1384.29,1358.29,1381.69,11930600
20-Dec-02,1364.19,1370.79,1358.80,1363.05,19921200
19-Dec-02,1358.61,1384.58,1346.18,1354.10,16545400
18-Dec-02,1380.63,1380.63,1355.55,1361.51,15296000
17-Dec-02,1396.33,1408.16,1385.37,1392.05,13367500
16-Dec-02,1367.74,1400.49,1365.66,1400.33,14062100
13-Dec-02,1387.71,1387.71,1362.42,1362.42,13714100
12-Dec-02,1407.02,1411.69,1388.51,1399.55,14082200
11-Dec-02,1382.10,1407.15,1377.71,1396.59,14238800
10-Dec-02,1374.56,1397.84,1373.89,1390.76,14702500
9-Dec-02,1411.40,1411.40,1367.07,1367.14,14968200
6-Dec-02,1395.18,1430.39,1391.10,1422.44,15298000
5-Dec-02,1444.74,1445.95,1410.58,1410.75,14623400
4-Dec-02,1427.05,1444.18,1412.92,1430.35,18860700
3-Dec-02,1474.69,1474.69,1445.23,1448.96,16515100
2-Dec-02,1507.94,1521.44,1474.59,1484.78,19255500
29-Nov-02,1495.81,1497.44,1478.72,1478.78,8418100
27-Nov-02,1463.27,1491.45,1462.62,1487.94,17345000
26-Nov-02,1473.23,1478.73,1441.12,1444.43,19276700
25-Nov-02,1470.64,1486.94,1461.13,1481.90,19524000
22-Nov-02,1453.05,1475.35,1449.50,1468.74,19601600
21-Nov-02,1431.13,1468.72,1430.08,1467.55,24417300
20-Nov-02,1375.69,1419.64,1375.41,1419.35,17713700
19-Nov-02,1387.11,1394.93,1367.76,1374.51,16203300
18-Nov-02,1422.54,1425.42,1393.66,1393.69,17663000
15-Nov-02,1396.11,1413.53,1386.14,1411.14,17008900
14-Nov-02,1378.94,1411.63,1378.94,1411.52,17562100
13-Nov-02,1342.22,1371.74,1334.13,1361.33,19013800
12-Nov-02,1328.08,1367.97,1328.08,1349.56,15596500
11-Nov-02,1355.10,1355.10,1319.07,1319.19,12674200
8-Nov-02,1376.37,1389.77,1354.28,1359.28,16034600
7-Nov-02,1397.54,1400.08,1371.47,1376.71,17588200
6-Nov-02,1408.22,1419.04,1386.52,1418.99,21894200
5-Nov-02,1386.87,1401.37,1379.33,1401.17,17047800
4-Nov-02,1394.57,1420.03,1388.68,1396.54,23724800
1-Nov-02,1320.95,1360.83,1313.72,1360.70,18428700
31-Oct-02,1330.73,1347.58,1323.09,1329.75,17616800
30-Oct-02,1307.49,1334.63,1300.55,1326.73,16755300
29-Oct-02,1313.14,1318.93,1279.19,1300.54,15984100
28-Oct-02,1345.72,1346.21,1310.63,1315.83,16361900
25-Oct-02,1297.33,1331.33,1297.17,1331.13,14700400
24-Oct-02,1325.08,1330.99,1296.54,1298.71,19440600
23-Oct-02,1288.24,1320.25,1279.46,1320.23,15983200
22-Oct-02,1285.54,1307.60,1280.66,1292.80,17233400
21-Oct-02,1276.76,1312.53,1267.76,1309.67,15729700
18-Oct-02,1270.13,1288.08,1253.44,1287.86,16659700
17-Oct-02,1272.26,1283.21,1263.46,1272.29,18227400
16-Oct-02,1239.54,1253.61,1229.06,1232.42,15852200
15-Oct-02,1259.87,1282.74,1259.87,1282.44,20096400
14-Oct-02,1198.50,1221.60,1193.42,1220.53,12042400
11-Oct-02,1179.90,1220.12,1179.90,1210.47,19153900
10-Oct-02,1116.76,1165.83,1108.49,1163.37,18379400
9-Oct-02,1117.14,1135.89,1112.08,1114.11,17557300
8-Oct-02,1129.82,1144.13,1109.64,1129.22,18369900
7-Oct-02,1135.79,1145.79,1113.36,1119.40,14098500
4-Oct-02,1174.58,1175.75,1135.27,1139.90,15870300
3-Oct-02,1183.11,1197.96,1164.51,1165.56,16473200
2-Oct-02,1208.03,1222.72,1183.76,1187.30,17637000
1-Oct-02,1180.26,1214.01,1160.71,1213.72,17078600
30-Sep-02,1187.48,1190.74,1160.07,1172.06,16829000
27-Sep-02,1213.77,1235.08,1198.12,1199.16,14444600
26-Sep-02,1231.85,1239.62,1206.91,1221.61,16641600
25-Sep-02,1195.60,1227.23,1184.12,1222.29,16916400
24-Sep-02,1170.95,1200.45,1169.04,1182.17,16660200
23-Sep-02,1209.13,1209.72,1177.41,1184.93,14433300
20-Sep-02,1229.47,1232.96,1216.24,1221.09,17960000
19-Sep-02,1233.94,1242.91,1216.19,1216.45,15211300
18-Sep-02,1244.52,1263.90,1233.08,1252.13,15709500
17-Sep-02,1292.91,1298.50,1258.85,1259.94,15003300
13-Sep-02,1272.94,1292.36,1270.59,1291.40,12655300
12-Sep-02,1305.72,1305.72,1279.09,1279.68,11927600
11-Sep-02,1328.35,1347.27,1314.96,1315.45,10756700
10-Sep-02,1306.13,1322.43,1299.53,1320.09,14414900
9-Sep-02,1286.75,1310.33,1270.73,1304.60,12475400
6-Sep-02,1280.27,1304.02,1280.27,1295.30,13203800
5-Sep-02,1274.76,1274.76,1251.00,1251.00,15202900
4-Sep-02,1268.65,1294.65,1261.00,1292.31,14935100
3-Sep-02,1302.67,1302.67,1263.23,1263.84,13942600
30-Aug-02,1326.05,1337.92,1314.69,1314.85,10898200
29-Aug-02,1304.21,1345.37,1295.79,1335.77,14351900
28-Aug-02,1339.42,1340.01,1312.25,1314.38,13515000
27-Aug-02,1395.04,1396.40,1346.21,1347.78,14323600
26-Aug-02,1387.20,1394.24,1360.43,1391.74,12613600
23-Aug-02,1411.75,1411.75,1377.64,1380.62,13658300
22-Aug-02,1410.75,1426.76,1398.83,1422.95,16540800
21-Aug-02,1389.56,1410.88,1378.09,1409.25,15085300
20-Aug-02,1384.47,1389.84,1370.98,1376.59,13962900
19-Aug-02,1362.29,1397.06,1359.14,1394.54,14894900
16-Aug-02,1333.26,1368.69,1325.99,1361.01,13891800
14-Aug-02,1273.94,1334.31,1265.19,1334.30,16292900
13-Aug-02,1300.73,1324.43,1268.99,1269.28,15706600
12-Aug-02,1293.88,1311.43,1286.91,1306.84,10542200
9-Aug-02,1301.83,1322.07,1290.77,1306.12,13137500
8-Aug-02,1278.34,1316.52,1263.31,1316.52,15230000
7-Aug-02,1290.23,1298.12,1243.49,1280.90,15428800
6-Aug-02,1224.80,1279.57,1224.80,1259.55,15351100
5-Aug-02,1243.38,1247.84,1205.68,1206.01,13367200
2-Aug-02,1279.10,1282.06,1235.57,1247.92,14197900
1-Aug-02,1322.47,1326.10,1276.88,1280.00,15488600
31-Jul-02,1331.82,1335.79,1307.01,1328.26,16333000
30-Jul-02,1322.99,1354.48,1313.49,1344.19,17282700
29-Jul-02,1286.81,1335.25,1286.54,1335.25,19441700
26-Jul-02,1250.72,1264.67,1234.46,1262.12,16915400
25-Jul-02,1277.16,1289.72,1220.93,1240.08,23532100
24-Jul-02,1203.88,1290.40,1192.42,1290.23,21677900
23-Jul-02,1287.59,1295.59,1228.88,1229.05,22388900
22-Jul-02,1309.84,1332.10,1272.46,1282.65,20144100
19-Jul-02,1336.39,1350.21,1309.94,1319.15,23968000
18-Jul-02,1390.41,1395.29,1356.80,1356.95,18423600
17-Jul-02,1408.10,1426.28,1370.21,1397.25,23383900
16-Jul-02,1371.91,1407.59,1364.88,1375.26,23792600
15-Jul-02,1365.79,1382.70,1315.30,1382.62,21177000
12-Jul-02,1391.30,1402.45,1363.11,1373.50,20093400
11-Jul-02,1339.65,1375.58,1323.59,1374.43,22983300
10-Jul-02,1396.67,1396.95,1345.22,1346.01,18463200
9-Jul-02,1405.37,1415.31,1379.57,1381.12,17042200
8-Jul-02,1439.85,1452.56,1401.28,1405.61,17081500
5-Jul-02,1401.03,1448.66,1401.03,1448.36,11209600
3-Jul-02,1348.61,1380.38,1336.06,1380.17,26610600
2-Jul-02,1395.37,1396.25,1356.03,1357.82,27225500
1-Jul-02,1457.04,1459.84,1402.51,1403.80,23206500
28-Jun-02,1454.98,1486.25,1454.71,1463.21,25752400
27-Jun-02,1446.37,1459.41,1412.96,1459.20,19425900
26-Jun-02,1379.87,1436.57,1375.53,1429.33,20617400
25-Jun-02,1472.19,1475.58,1419.25,1423.99,18806800
24-Jun-02,1429.56,1476.56,1414.69,1460.34,20506100
21-Jun-02,1456.61,1480.05,1435.85,1440.96,19629000
20-Jun-02,1494.80,1503.01,1461.59,1464.75,17094700
19-Jun-02,1531.05,1538.36,1496.08,1496.83,17267000
18-Jun-02,1544.19,1567.99,1542.77,1542.96,15897600
17-Jun-02,1519.65,1555.07,1519.26,1553.29,15918400
14-Jun-02,1471.97,1507.01,1445.44,1504.74,18277300
13-Jun-02,1512.23,1526.41,1495.64,1496.88,15669100
12-Jun-02,1491.36,1519.16,1474.56,1519.12,20573200
11-Jun-02,1542.16,1547.50,1496.66,1497.18,16970400
10-Jun-02,1536.98,1551.80,1526.96,1530.69,15182600
7-Jun-02,1500.15,1549.17,1495.81,1535.48,21117400
6-Jun-02,1583.65,1584.06,1550.72,1554.88,16302600
5-Jun-02,1580.06,1595.42,1563.55,1595.26,16329200
4-Jun-02,1559.25,1587.79,1548.31,1578.12,18814000
3-Jun-02,1613.50,1621.50,1561.17,1562.56,16231200
31-May-02,1641.10,1651.47,1615.62,1615.73,16824300
30-May-02,1613.42,1637.65,1607.30,1631.92,15858500
29-May-02,1639.27,1644.29,1624.31,1624.39,14189000
28-May-02,1670.35,1671.35,1632.75,1652.17,13192500
24-May-02,1680.66,1681.10,1658.78,1661.49,12108900
23-May-02,1678.42,1697.77,1651.89,1697.63,17625700
22-May-02,1654.34,1676.64,1643.96,1673.45,17347300
21-May-02,1708.57,1717.93,1660.22,1664.18,16608800
20-May-02,1726.78,1726.89,1696.11,1701.59,14293000
17-May-02,1745.17,1754.22,1723.06,1741.39,16489100
16-May-02,1723.69,1734.71,1713.81,1730.44,16446600
15-May-02,1705.45,1759.33,1694.34,1725.56,22661000
14-May-02,1694.15,1722.66,1691.42,1719.05,26031200
13-May-02,1611.26,1653.10,1602.60,1652.54,16487800
10-May-02,1657.18,1657.45,1599.64,1600.85,18391300
9-May-02,1684.44,1692.58,1650.46,1650.49,17884600
8-May-02,1625.73,1696.35,1625.73,1696.29,24032400
7-May-02,1589.58,1594.57,1560.29,1573.82,21391300
6-May-02,1611.05,1622.83,1577.93,1578.48,17760800
3-May-02,1643.17,1643.87,1605.97,1613.03,19909500
2-May-02,1673.72,1695.07,1640.80,1644.82,20603400
1-May-02,1683.76,1687.56,1643.24,1677.53,21891100
30-Apr-02,1655.02,1697.03,1652.93,1688.23,20916100
29-Apr-02,1668.52,1678.56,1640.97,1656.93,18425500
26-Apr-02,1722.83,1728.52,1663.78,1663.89,18937900
25-Apr-02,1705.80,1724.01,1697.27,1713.70,19717600
24-Apr-02,1739.13,1746.52,1711.11,1713.34,19232300
23-Apr-02,1757.92,1762.94,1723.93,1730.29,19579000
22-Apr-02,1779.18,1779.18,1747.65,1758.68,17031200
19-Apr-02,1816.35,1816.62,1795.27,1796.83,16816400
18-Apr-02,1806.28,1818.79,1778.10,1802.43,18661400
17-Apr-02,1829.58,1832.01,1804.65,1810.67,19310600
16-Apr-02,1779.29,1816.91,1779.29,1816.79,17914900
15-Apr-02,1761.95,1769.04,1740.61,1753.78,13272300
12-Apr-02,1738.96,1756.33,1728.52,1756.19,15324800
11-Apr-02,1757.01,1762.28,1724.15,1725.24,17071400
10-Apr-02,1751.57,1772.00,1733.69,1767.07,19654200
9-Apr-02,1789.14,1795.62,1742.40,1742.57,16627600
8-Apr-02,1741.10,1786.40,1733.84,1785.87,15992000
5-Apr-02,1796.92,1803.21,1769.95,1770.03,15081000
4-Apr-02,1776.53,1800.83,1770.16,1789.75,17316700
3-Apr-02,1809.59,1813.36,1770.61,1784.35,17041900
2-Apr-02,1836.03,1839.37,1804.40,1804.40,17012400
1-Apr-02,1834.59,1865.37,1817.25,1862.62,15547900
28-Mar-02,1836.25,1852.85,1833.33,1845.35,16649000
27-Mar-02,1817.22,1832.01,1811.64,1826.75,16242300
26-Mar-02,1808.87,1843.96,1807.47,1824.17,16621700
25-Mar-02,1855.65,1863.05,1812.42,1812.49,14293100
22-Mar-02,1865.18,1873.32,1848.15,1851.39,15049600
21-Mar-02,1835.21,1870.16,1825.99,1868.83,16015900
20-Mar-02,1860.28,1861.79,1832.87,1832.87,15546400
19-Mar-02,1881.13,1891.51,1873.17,1880.87,15216200
18-Mar-02,1882.73,1893.26,1861.11,1877.06,15471900
15-Mar-02,1854.34,1871.39,1845.93,1868.30,16988000
14-Mar-02,1863.10,1873.01,1851.38,1854.14,14921300
13-Mar-02,1879.97,1886.27,1858.45,1862.03,16642400
12-Mar-02,1888.68,1899.01,1879.42,1897.12,17501500
11-Mar-02,1919.73,1946.23,1905.93,1929.49,17639500
8-Mar-02,1908.09,1935.09,1908.09,1929.67,20594200
7-Mar-02,1903.24,1910.70,1865.06,1881.63,18981900
6-Mar-02,1859.28,1891.83,1841.31,1890.40,19070800
5-Mar-02,1854.71,1886.15,1849.75,1866.29,20746500
4-Mar-02,1799.68,1859.72,1789.72,1859.32,22976300
1-Mar-02,1745.49,1802.89,1742.08,1802.74,19025200
28-Feb-02,1759.33,1773.20,1728.65,1731.49,19356300
27-Feb-02,1783.29,1793.73,1741.48,1751.88,18234400
26-Feb-02,1777.54,1788.75,1750.36,1766.86,16705300
25-Feb-02,1731.43,1776.61,1730.91,1769.88,16668500
22-Feb-02,1718.70,1736.48,1696.55,1724.54,18393400
21-Feb-02,1763.82,1769.37,1716.24,1716.24,18337500
20-Feb-02,1762.43,1777.18,1729.20,1775.57,19182100
19-Feb-02,1790.94,1791.01,1745.05,1750.61,17491700
15-Feb-02,1844.89,1847.07,1801.67,1805.20,16247200
14-Feb-02,1863.47,1877.74,1840.78,1843.37,16794100
13-Feb-02,1844.79,1862.42,1844.12,1859.16,16007400
12-Feb-02,1829.53,1852.22,1817.13,1834.21,16216800
11-Feb-02,1816.94,1846.93,1815.38,1846.66,15648300
8-Feb-02,1794.05,1818.88,1772.15,1818.88,17947100
7-Feb-02,1809.43,1824.07,1781.73,1782.11,19983000
6-Feb-02,1853.13,1853.13,1805.01,1812.71,21054800
5-Feb-02,1844.62,1867.94,1828.67,1838.52,21068700
4-Feb-02,1907.58,1907.58,1849.13,1855.53,17790300
1-Feb-02,1928.83,1942.15,1901.21,1911.24,17100000
31-Jan-02,1924.56,1935.17,1906.90,1934.03,18035300
30-Jan-02,1897.73,1913.66,1851.49,1913.44,20669700
29-Jan-02,1947.09,1959.05,1883.49,1892.99,18753800
28-Jan-02,1951.12,1958.96,1925.43,1943.91,14820800
25-Jan-02,1929.15,1951.79,1923.06,1937.70,16553100
24-Jan-02,1937.67,1959.93,1936.34,1942.58,19078700
23-Jan-02,1889.53,1925.15,1879.24,1922.38,18711200
22-Jan-02,1946.87,1947.41,1882.14,1882.53,18172200
18-Jan-02,1943.56,1964.74,1922.70,1930.34,16930100
17-Jan-02,1968.70,1985.83,1954.06,1985.82,18931100
16-Jan-02,1976.42,1981.81,1944.32,1944.44,19172700
15-Jan-02,1994.88,2011.25,1977.28,2000.91,16751500
14-Jan-02,2012.59,2018.42,1979.94,1990.74,18016500
11-Jan-02,2049.50,2058.77,2018.68,2022.46,16255300
10-Jan-02,2045.13,2055.89,2026.05,2047.24,17616400
9-Jan-02,2074.32,2098.88,2034.09,2044.89,23214500
8-Jan-02,2039.42,2060.23,2027.34,2055.74,18736700
7-Jan-02,2075.24,2081.09,2036.86,2037.10,21211100
4-Jan-02,2061.83,2077.89,2033.56,2059.38,22056100
3-Jan-02,1987.06,2044.56,1987.06,2044.27,22096300
2-Jan-02,1965.18,1979.26,1936.56,1979.25,15176700
31-Dec-01,1984.31,1989.17,1950.40,1950.40,14148400
28-Dec-01,1985.71,2002.72,1982.37,1987.26,13282900
27-Dec-01,1967.32,1982.73,1962.12,1976.42,12410600
26-Dec-01,1948.77,1983.84,1948.77,1960.70,11273500
24-Dec-01,1946.84,1953.90,1942.07,1944.48,5643800
21-Dec-01,1941.55,1954.47,1931.87,1945.83,23596700
20-Dec-01,1969.00,1972.32,1918.50,1918.54,20431100
19-Dec-01,1981.65,2007.76,1971.07,1982.89,19198500
18-Dec-01,1998.36,2010.91,1989.81,2004.76,18520200
17-Dec-01,1950.94,1994.48,1950.94,1987.45,18409200
14-Dec-01,1945.18,1965.74,1934.60,1953.17,19000200
13-Dec-01,1979.84,1985.79,1945.29,1946.51,20958200
12-Dec-01,2007.48,2022.76,1975.65,2011.38,18952900
11-Dec-01,2009.93,2032.63,1995.09,2001.93,19652000
10-Dec-01,2007.67,2036.54,1989.68,1992.12,16794800
7-Dec-01,2043.68,2046.99,2002.34,2021.26,19167200
6-Dec-01,2045.22,2065.69,2037.64,2054.27,22124700
5-Dec-01,1980.30,2056.81,1980.30,2046.84,27775000
4-Dec-01,1917.66,1963.22,1913.92,1963.10,19086300
3-Dec-01,1915.13,1925.35,1898.98,1904.90,14967600
30-Nov-01,1929.29,1941.94,1916.73,1930.58,18318500
29-Nov-01,1898.63,1933.46,1889.29,1933.26,19571200
28-Nov-01,1921.60,1941.79,1887.97,1887.97,19051500
27-Nov-01,1931.59,1965.09,1902.89,1935.97,21374200
26-Nov-01,1914.53,1941.31,1906.89,1941.23,17341300
23-Nov-01,1878.91,1905.58,1873.64,1903.20,5698200
21-Nov-01,1873.60,1884.49,1853.67,1875.05,15775900
20-Nov-01,1926.47,1930.21,1877.79,1880.51,19885800
19-Nov-01,1912.48,1934.70,1905.36,1934.42,19249000
16-Nov-01,1903.48,1908.21,1882.53,1898.58,17141400
15-Nov-01,1891.36,1922.12,1882.84,1900.57,20255500
14-Nov-01,1910.45,1922.45,1875.27,1903.19,21755900
13-Nov-01,1871.47,1893.92,1867.27,1892.11,21890000
12-Nov-01,1826.25,1848.00,1782.48,1840.13,15944700
9-Nov-01,1824.73,1838.38,1809.29,1828.48,15243600
8-Nov-01,1855.68,1888.39,1816.56,1827.77,23007200
7-Nov-01,1821.04,1868.31,1820.28,1837.53,20658100
6-Nov-01,1786.92,1835.49,1777.91,1835.08,19455100
5-Nov-01,1768.29,1801.55,1768.29,1793.65,17342500
2-Nov-01,1741.37,1759.65,1726.61,1745.73,16438600
1-Nov-01,1705.52,1746.65,1683.99,1746.30,17849100
31-Oct-01,1690.12,1721.69,1677.71,1690.20,18976100
30-Oct-01,1682.30,1686.68,1646.30,1667.41,17785600
29-Oct-01,1763.42,1767.97,1699.40,1699.52,16591700
26-Oct-01,1763.78,1792.87,1763.00,1768.96,19992000
25-Oct-01,1708.49,1775.51,1683.61,1775.47,22596200
24-Oct-01,1707.52,1736.17,1697.69,1731.54,18950000
23-Oct-01,1720.54,1739.47,1695.22,1704.44,18394900
22-Oct-01,1666.08,1708.09,1660.22,1708.08,15308300
19-Oct-01,1644.49,1675.20,1628.24,1671.31,15911100
18-Oct-01,1648.69,1668.00,1634.72,1652.72,17938700
17-Oct-01,1752.94,1754.01,1646.34,1646.34,22924100
16-Oct-01,1704.75,1722.85,1690.54,1722.07,18433100
15-Oct-01,1684.04,1698.24,1663.78,1696.31,15862100
12-Oct-01,1690.21,1707.43,1651.24,1703.40,21859700
11-Oct-01,1649.55,1701.48,1649.55,1701.47,25329400
10-Oct-01,1563.96,1626.99,1558.81,1626.26,18575100
9-Oct-01,1604.11,1607.20,1565.97,1570.19,15274300
8-Oct-01,1582.93,1621.11,1574.65,1605.95,14175200
5-Oct-01,1586.40,1608.76,1548.81,1605.30,18363800
4-Oct-01,1602.60,1641.56,1581.08,1597.31,25585800
3-Oct-01,1479.27,1595.48,1473.22,1580.81,27133000
2-Oct-01,1479.01,1504.24,1473.13,1492.33,17847300
1-Oct-01,1491.45,1491.45,1458.41,1480.46,15051400
28-Sep-01,1472.56,1499.58,1466.78,1498.80,21143600
27-Sep-01,1456.80,1465.70,1418.15,1460.71,20430900
26-Sep-01,1514.76,1516.12,1458.34,1464.04,17606200
25-Sep-01,1505.52,1528.33,1480.69,1501.64,21819600
24-Sep-01,1459.47,1507.51,1459.47,1499.40,20522900
21-Sep-01,1395.79,1454.04,1387.06,1423.19,25881500
20-Sep-01,1494.94,1513.24,1467.10,1470.93,28046600
19-Sep-01,1560.52,1568.22,1451.31,1527.80,24640300
18-Sep-01,1591.77,1605.06,1548.85,1555.08,18649800
17-Sep-01,1613.83,1629.10,1579.28,1579.55,22546200
10-Sep-01,1673.78,1702.12,1669.94,1695.38,16129700
7-Sep-01,1694.02,1724.57,1676.42,1687.70,17127600
6-Sep-01,1736.20,1753.83,1702.92,1705.64,18878000
5-Sep-01,1771.75,1782.50,1715.86,1759.01,19505800
4-Sep-01,1802.29,1836.19,1770.76,1770.78,15365800
31-Aug-01,1784.26,1817.72,1782.10,1805.43,12328800
30-Aug-01,1817.19,1833.29,1777.11,1791.68,17348100
29-Aug-01,1875.44,1879.76,1833.65,1843.17,14667000
28-Aug-01,1912.67,1916.28,1864.72,1864.98,14339400
27-Aug-01,1912.70,1933.94,1897.63,1912.41,11952900
24-Aug-01,1863.32,1916.83,1857.73,1916.80,14956500
23-Aug-01,1857.52,1883.48,1842.51,1842.97,14562900
22-Aug-01,1851.75,1860.02,1817.70,1860.01,15505400
21-Aug-01,1883.44,1893.39,1831.28,1831.30,13259600
20-Aug-01,1866.29,1881.62,1854.96,1881.35,11657900
17-Aug-01,1895.42,1903.73,1862.76,1867.01,13015100
16-Aug-01,1899.90,1930.46,1879.07,1930.32,16137900
15-Aug-01,1964.20,1975.18,1918.74,1918.89,14639300
14-Aug-01,1990.83,1998.59,1961.53,1964.53,12318600
13-Aug-01,1963.04,1986.33,1951.46,1982.25,11470400
10-Aug-01,1957.34,1967.03,1915.99,1956.47,13726900
9-Aug-01,1962.48,1971.61,1941.24,1963.32,14571500
8-Aug-01,2015.75,2038.64,1958.67,1966.36,16616900
7-Aug-01,2026.84,2043.48,2013.75,2027.79,13180200
6-Aug-01,2047.86,2053.60,2032.51,2034.26,11065500
3-Aug-01,2079.15,2079.15,2047.62,2066.33,12451200
2-Aug-01,2092.52,2103.16,2061.75,2087.38,16759300
1-Aug-01,2051.56,2078.36,2045.13,2068.38,17842200
31-Jul-01,2023.97,2057.10,2014.06,2027.13,16217900
30-Jul-01,2034.11,2039.01,2009.94,2017.84,13382300
27-Jul-01,2020.58,2039.15,2009.94,2029.07,15838000
26-Jul-01,1980.03,2025.88,1963.21,2022.96,17653900
25-Jul-01,1962.68,1984.98,1942.58,1984.32,16754900
24-Jul-01,1980.37,1994.03,1939.28,1959.24,16015000
23-Jul-01,2043.84,2047.85,1987.51,1988.56,13565400
20-Jul-01,2015.23,2035.52,2009.56,2029.37,16421200
19-Jul-01,2042.32,2079.33,2027.11,2046.59,19062200
18-Jul-01,2035.09,2056.06,2003.95,2016.17,17381200
17-Jul-01,2017.47,2067.44,2006.80,2067.32,16956900
16-Jul-01,2078.53,2091.68,2025.41,2029.12,14893500
13-Jul-01,2068.22,2105.15,2055.56,2084.79,15617600
12-Jul-01,2033.22,2080.13,2031.84,2075.74,18886900
11-Jul-01,1954.72,1975.79,1934.67,1972.04,17702900
10-Jul-01,2043.61,2045.12,1960.15,1962.79,16639700
9-Jul-01,2010.97,2038.17,2000.08,2026.71,13996300
6-Jul-01,2060.73,2060.73,2001.82,2004.16,14414200
5-Jul-01,2122.89,2130.96,2079.83,2080.11,12906800
3-Jul-01,2137.10,2148.18,2123.75,2140.80,8684300
2-Jul-01,2156.76,2181.05,2140.65,2148.72,15134200
29-Jun-01,2129.89,2180.11,2118.11,2160.54,20716300
28-Jun-01,2096.88,2157.32,2096.88,2125.46,19529600
27-Jun-01,2068.29,2084.40,2048.88,2074.74,17164000
26-Jun-01,2022.86,2068.15,2017.34,2064.62,16573800
25-Jun-01,2054.34,2060.06,2026.40,2050.87,14817300
22-Jun-01,2062.00,2074.83,2028.07,2034.84,17145800
21-Jun-01,2026.30,2077.43,2014.33,2058.76,21805000
20-Jun-01,1974.11,2032.67,1973.70,2031.24,21107600
19-Jun-01,2046.04,2057.19,1978.25,1992.66,19806500
18-Jun-01,2035.34,2046.63,1987.17,1988.63,15677700
15-Jun-01,2017.80,2048.32,1992.39,2028.43,21093400
14-Jun-01,2100.74,2101.05,2043.36,2044.07,17637600
13-Jun-01,2175.62,2187.16,2121.38,2121.66,15467900
12-Jun-01,2133.56,2184.20,2105.26,2169.95,17135600
11-Jun-01,2205.41,2205.41,2150.75,2170.78,14186300
8-Jun-01,2263.75,2263.75,2202.27,2215.10,14377300
7-Jun-01,2208.03,2264.58,2205.85,2264.00,16605200
6-Jun-01,2239.86,2249.72,2204.88,2217.73,17719400
5-Jun-01,2167.31,2244.23,2167.24,2233.66,18451000
4-Jun-01,2164.70,2174.16,2136.63,2155.93,13203500
1-Jun-01,2131.12,2157.80,2101.26,2149.44,15553000
31-May-01,2092.53,2140.07,2092.48,2110.49,18330700
30-May-01,2136.95,2137.67,2077.98,2084.50,19912300
