Date,Open,High,Low,Close,Volume
31-Oct-02,8427.34,8538.17,8293.17,8397.03,16413000
30-Oct-02,8363.95,8502.32,8273.99,8427.41,14223000
29-Oct-02,8367.28,8456.19,8161.01,8368.94,15297000
28-Oct-02,8448.98,8601.01,8281.34,8368.04,13826000
25-Oct-02,8317.48,8474.92,8210.74,8443.99,13404000
24-Oct-02,8495.38,8607.04,8253.60,8317.34,17005700
23-Oct-02,8448.56,8546.57,8256.79,8494.27,15939000
22-Oct-02,8534.08,8543.65,8303.33,8450.16,15492000
21-Oct-02,8320.74,8580.13,8191.87,8538.24,14470000
18-Oct-02,8287.72,8383.16,8115.72,8322.40,14231000
17-Oct-02,8038.31,8395.99,8038.31,8275.04,17803900
16-Oct-02,8232.10,8232.10,7958.34,8036.03,15850000
15-Oct-02,7883.23,8304.58,7883.23,8255.68,19560000
14-Oct-02,7848.21,7948.91,7725.23,7877.40,12003000
11-Oct-02,7540.74,7919.57,7540.74,7850.29,18541300
10-Oct-02,7286.34,7588.25,7181.47,7533.95,20902300
9-Oct-02,7499.96,7500.03,7215.39,7286.27,18850300
8-Oct-02,7425.82,7680.57,7294.53,7501.49,19384300
7-Oct-02,7528.68,7685.42,7368.46,7422.84,15765000
4-Oct-02,7719.34,7817.06,7428.32,7528.40,18359300
3-Oct-02,7753.46,7943.64,7638.47,7717.19,16745000
2-Oct-02,7936.57,7996.77,7696.66,7755.61,16689000
1-Oct-02,7593.04,7964.24,7558.36,7938.79,17809000
30-Sep-02,7698.81,7729.53,7422.28,7591.93,17218700
27-Sep-02,7996.01,7997.12,7664.89,7701.45,15073000
26-Sep-02,7844.62,8086.86,7800.97,7997.12,16500000
25-Sep-02,7687.16,7939.90,7641.87,7841.82,16515000
24-Sep-02,7871.23,7893.36,7606.77,7683.13,16702400
23-Sep-02,7984.77,7984.77,7738.06,7872.15,13811000
20-Sep-02,7945.93,8016.95,7922.15,7986.02,17928000
19-Sep-02,8170.65,8170.65,7904.87,7942.39,15240000
18-Sep-02,8203.07,8283.49,8013.42,8172.45,15010000
17-Sep-02,8386.35,8508.61,8169.88,8207.55,14486000
16-Sep-02,8311.79,8435.04,8214.27,8380.18,10014000
13-Sep-02,8377.68,8414.79,8175.85,8312.69,12710000
12-Sep-02,8574.94,8574.94,8334.82,8379.41,11916000
11-Sep-02,8604.27,8767.82,8545.11,8581.17,8466000
10-Sep-02,8520.14,8660.94,8447.73,8602.61,11864000
9-Sep-02,8425.88,8584.30,8288.28,8519.38,11306000
6-Sep-02,8296.46,8526.80,8296.46,8427.20,11845000
5-Sep-02,8420.20,8420.20,8173.56,8283.70,14013000
4-Sep-02,8308.53,8495.03,8216.98,8425.12,13721000
3-Sep-02,8659.27,8659.27,8282.87,8308.05,13234000
30-Aug-02,8669.26,8811.72,8572.85,8663.50,9299000
29-Aug-02,8690.69,8769.34,8514.10,8670.99,12711000
28-Aug-02,8823.93,8832.18,8610.79,8694.09,11466000
27-Aug-02,8917.49,9040.04,8747.77,8824.41,13077000
26-Aug-02,8873.93,8981.23,8723.43,8919.01,10169000
23-Aug-02,9051.49,9051.49,8806.38,8872.96,10715000
22-Aug-02,8961.20,9129.10,8860.30,9053.60,13730000
21-Aug-02,8866.10,9033.50,8768.50,8957.20,13531000
20-Aug-02,8986.50,8989.70,8789.10,8872.10,13085000
19-Aug-02,8777.10,9037.40,8720.80,8990.80,12998000
16-Aug-02,8813.10,8899.40,8644.60,8778.10,12653000
15-Aug-02,8745.00,8914.40,8621.00,8818.10,15051000
14-Aug-02,8479.10,8778.90,8295.30,8743.30,15338000
13-Aug-02,8683.20,8801.90,8445.90,8482.40,12977000
12-Aug-02,8741.90,8753.10,8528.20,8688.90,10365000
9-Aug-02,8707.20,8824.90,8538.50,8745.50,12949000
8-Aug-02,8456.30,8755.70,8364.30,8712.00,16467000
7-Aug-02,8282.30,8521.00,8171.70,8456.20,14904000
6-Aug-02,8049.90,8472.30,8049.90,8274.10,15141000
5-Aug-02,8312.90,8371.00,7991.40,8043.60,14255000
2-Aug-02,8505.00,8566.40,8179.80,8313.10,15381000
1-Aug-02,8732.60,8758.40,8430.70,8506.60,16722000
31-Jul-02,8678.70,8793.40,8463.20,8736.60,20493600
30-Jul-02,8707.00,8806.90,8484.10,8680.00,18260900
29-Jul-02,8268.00,8749.10,8268.00,8711.90,17786500
26-Jul-02,8192.60,8350.10,8039.90,8264.40,17961000
25-Jul-02,8185.90,8390.40,7893.30,8186.30,24247000
24-Jul-02,7698.50,8243.10,7489.50,8191.30,27755600
23-Jul-02,7785.60,8007.90,7590.80,7702.30,24410200
22-Jul-02,8015.00,8173.10,7668.40,7784.60,22480600
19-Jul-02,8356.74,8356.74,7940.83,8019.26,26541000
18-Jul-02,8540.50,8683.80,8350.70,8409.50,17363000
17-Jul-02,8476.20,8765.40,8401.10,8542.50,25665000
16-Jul-02,8635.30,8697.70,8346.30,8473.10,18437000
15-Jul-02,8681.30,8720.20,8220.80,8639.20,25748000
12-Jul-02,8805.30,8903.00,8555.20,8684.50,16074000
11-Jul-02,8812.10,8937.90,8557.80,8801.50,20804800
10-Jul-02,9098.20,9188.70,8772.90,8813.50,18169000
9-Jul-02,9273.40,9357.40,9065.90,9096.10,13489000
8-Jul-02,9375.70,9433.10,9184.90,9274.90,11844000
5-Jul-02,9061.50,9399.70,9055.00,9379.50,6994000
3-Jul-02,9006.40,9140.30,8832.90,9055.00,15278000
2-Jul-02,9105.00,9185.90,8918.10,9007.80,18230000
1-Jul-02,9239.30,9381.40,9059.90,9109.80,14255000
28-Jun-02,9270.30,9435.40,9131.50,9243.30,21170000
27-Jun-02,9122.10,9342.30,8992.30,9269.90,19086000
26-Jun-02,9108.20,9207.10,8831.90,9120.10,3365700
25-Jun-02,9285.60,9457.40,9089.20,9126.80,15137000
24-Jun-02,9252.50,9417.20,9046.00,9281.80,15526000
21-Jun-02,9430.70,9456.80,9186.70,9253.80,14972000
20-Jun-02,9561.60,9628.10,9390.10,9431.80,13897000
19-Jun-02,9702.00,9760.20,9514.30,9561.60,13361000
18-Jun-02,9684.50,9775.80,9588.30,9706.10,11931000
17-Jun-02,9476.50,9736.60,9462.30,9687.40,12366000
14-Jun-02,9498.90,9538.90,9229.60,9474.20,15490000
13-Jun-02,9612.90,9671.60,9454.40,9502.80,14055000
12-Jun-02,9515.10,9682.40,9380.80,9617.70,17957200
11-Jun-02,9647.60,9794.20,9487.90,9517.30,12124000
10-Jun-02,9587.40,9744.30,9509.90,9645.40,12262000
7-Jun-02,9592.40,9668.20,9416.30,9589.70,13413000
6-Jun-02,9795.70,9820.40,9552.90,9624.60,16015000
5-Jun-02,9688.50,9860.90,9636.80,9796.80,13001000
4-Jun-02,9710.30,9798.70,9541.40,9687.80,14666000
3-Jun-02,9923.90,10016.00,9685.50,9709.80,13243000
31-May-02,9915.20,10074.20,9865.90,9925.30,12773000
30-May-02,9915.00,9995.80,9769.60,9911.70,12866000
29-May-02,9976.90,10056.30,9860.40,9923.00,10818000
28-May-02,10106.50,10144.50,9917.60,9981.60,9965000
24-May-02,10211.90,10255.90,10054.60,10104.30,8854000
23-May-02,10158.30,10268.90,10044.20,10216.10,11929000
22-May-02,10098.60,10200.80,10004.40,10157.90,11363000
21-May-02,10229.10,10322.20,10060.50,10105.70,11692000
20-May-02,10348.90,10357.40,10164.40,10229.50,9898000
17-May-02,10291.10,10400.60,10209.50,10353.10,12744000
16-May-02,10242.10,10374.10,10168.60,10289.20,12566000
15-May-02,10288.60,10383.00,10153.00,10243.70,14202000
14-May-02,10119.30,10346.60,10119.30,10298.10,14145000
13-May-02,9938.80,10148.70,9892.70,10109.70,10886000
10-May-02,10040.30,10115.20,9891.00,9939.90,11719000
9-May-02,10138.00,10185.10,9966.60,10037.40,11530000
8-May-02,9848.00,10203.80,9848.00,10141.80,15020000
7-May-02,9810.50,9985.30,9749.70,9836.60,13547000
6-May-02,10005.80,10082.00,9780.30,9808.00,11226000
3-May-02,10091.70,10131.00,9891.50,10006.60,12845000
2-May-02,10057.60,10182.90,9970.90,10091.90,13640000
1-May-02,9944.90,10121.20,9778.40,10059.60,14514000
30-Apr-02,9818.90,10063.60,9775.10,9946.20,16286000
